semantic_id	authority_id	encoding_id	operands	explicit_reads	explicit_writes	implicit_reads	implicit_writes	ties	destructive_uses	early_clobbers	fixed_roles	overlap_restrictions	register_views	arrangements	lists_lanes	target_owned_operands	memory_kind	memory_range	memory_alignment	addressing	writeback	tag_access	gather_scatter_first_fault	atomicity	exclusives	ordering	progress	control_flow	stack_behavior	architecture	features	execution_level	security_virtualization	streaming_state	other_state_gates	effects	authority_requirements	determinism	faults	target_defined	deprecation
a64:semantic:instruction_form:stlxr-sr64-ldstexclr:f07ed7584b0f74a8	a64:instruction_form:stlxr-sr64-ldstexclr:f07ed7584b0f74a8	a64:encoding:stlxr-sr64-ldstexclr:f07ed7584b0f74a8	rs_status:gpr32|rt_value:gpr64|rn:address	rt_value|rn	rs_status	translation_regime|memory_attributes|exclusive_monitors	exclusive_monitors	none	none	rs_status	rn=xn_or_sp;rn31=sp;rs_status=ws_or_wzr;rs_status31=discarded_write_to_wzr;rt_value=xt_or_xzr;rt_value31=constant_zero_from_xzr	reject_if:rs_status==rt_value;reject_if:rs_status==rn&&rn!=31	wN|wzr|xN|xzr|address64|sp	none	none	sp|wzr|xzr	normal:atomic-capable:conditional-exclusive-write	write_if_exclusive=8;write_otherwise=0	required=8;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	conditional-exclusive-write:8-byte-range	conditional_store_and_clear_exclusive_monitors	success=release;failure=relaxed	exclusive-loop-component	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:stlxrb-sr32-ldstexclr:e087feb8d33fab32	a64:instruction_form:stlxrb-sr32-ldstexclr:e087feb8d33fab32	a64:encoding:stlxrb-sr32-ldstexclr:e087feb8d33fab32	rs_status:gpr32|rt_value:gpr32|rn:address	rt_value|rn	rs_status	translation_regime|memory_attributes|exclusive_monitors	exclusive_monitors	none	none	rs_status	rn=xn_or_sp;rn31=sp;rs_status=ws_or_wzr;rs_status31=discarded_write_to_wzr;rt_value=wt_or_wzr;rt_value31=constant_zero_from_wzr	reject_if:rs_status==rt_value;reject_if:rs_status==rn&&rn!=31	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:conditional-exclusive-write	write_if_exclusive=1;write_otherwise=0	required=1;natural=1;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	conditional-exclusive-write:1-byte-range	conditional_store_and_clear_exclusive_monitors	success=release;failure=relaxed	exclusive-loop-component	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:stlxrh-sr32-ldstexclr:6fd25cff9878a1d1	a64:instruction_form:stlxrh-sr32-ldstexclr:6fd25cff9878a1d1	a64:encoding:stlxrh-sr32-ldstexclr:6fd25cff9878a1d1	rs_status:gpr32|rt_value:gpr32|rn:address	rt_value|rn	rs_status	translation_regime|memory_attributes|exclusive_monitors	exclusive_monitors	none	none	rs_status	rn=xn_or_sp;rn31=sp;rs_status=ws_or_wzr;rs_status31=discarded_write_to_wzr;rt_value=wt_or_wzr;rt_value31=constant_zero_from_wzr	reject_if:rs_status==rt_value;reject_if:rs_status==rn&&rn!=31	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:conditional-exclusive-write	write_if_exclusive=2;write_otherwise=0	required=2;natural=2;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	conditional-exclusive-write:2-byte-range	conditional_store_and_clear_exclusive_monitors	success=release;failure=relaxed	exclusive-loop-component	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:stnp-32-ldstnapair-offs:709342e680d7a2f0	a64:instruction_form:stnp-32-ldstnapair-offs:709342e680d7a2f0	a64:encoding:stnp-32-ldstnapair-offs:709342e680d7a2f0	rt:wN|rt2:wN|rn:address|offset:signed_scaled7	rt|rt2|rn	none	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rt=wt_or_wzr;rt31=constant_zero_from_wzr;rt2=wt_or_wzr;rt2_31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	translation-selected-normal-or-device:write:non-temporal-hint	write0=4@effective_address;write1=4@effective_address+4	required=1;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+signed_scaled_offset	none	formula:memory_tagchecked_if_rn_not_sp	none	two-element-accesses:not-one-range-atomic	none	relaxed	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:stnp-64-ldstnapair-offs:4c175920606e48e9	a64:instruction_form:stnp-64-ldstnapair-offs:4c175920606e48e9	a64:encoding:stnp-64-ldstnapair-offs:4c175920606e48e9	rt:xN|rt2:xN|rn:address|offset:signed_scaled7	rt|rt2|rn	none	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rt=xt_or_xzr;rt31=constant_zero_from_xzr;rt2=xt_or_xzr;rt2_31=constant_zero_from_xzr	none	xN|xzr|address64|sp	none	none	sp|xzr	translation-selected-normal-or-device:write:non-temporal-hint	write0=8@effective_address;write1=8@effective_address+8	required=1;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+signed_scaled_offset	none	formula:memory_tagchecked_if_rn_not_sp	none	two-element-accesses:not-one-range-atomic	none	relaxed	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:stnp-d-ldstnapair-offs:7cd46b17f7052d51	a64:instruction_form:stnp-d-ldstnapair-offs:7cd46b17f7052d51	a64:encoding:stnp-d-ldstnapair-offs:7cd46b17f7052d51	rt:dN|rt2:dN|rn:address|offset:signed_scaled7	rt|rt2|rn	none	translation_regime|memory_attributes|fp_access_control|streaming_state	none	none	none	none	rn=xn_or_sp;rn31=sp	none	dN|address64|sp	none	none	sp	translation-selected-normal-or-device:write:non-temporal-hint	write0=8@effective_address;write1=8@effective_address+8	required=1;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+signed_scaled_offset	none	formula:memory_tagchecked_if_rn_not_sp	none	two-element-accesses:not-one-range-atomic	none	relaxed	immediate	fallthrough	preserved:delta=0	Armv8-A	FEAT_FP	EL0..EL3	any	formula:simd_streaming_gate	none	none	fp_simd_access_enabled	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked|architectural_fault:fp_simd_access_trap	none	removed_if_authority_deprecates
a64:semantic:instruction_form:stnp-s-ldstnapair-offs:4abdedad0ecdd5d5	a64:instruction_form:stnp-s-ldstnapair-offs:4abdedad0ecdd5d5	a64:encoding:stnp-s-ldstnapair-offs:4abdedad0ecdd5d5	rt:sN|rt2:sN|rn:address|offset:signed_scaled7	rt|rt2|rn	none	translation_regime|memory_attributes|fp_access_control|streaming_state	none	none	none	none	rn=xn_or_sp;rn31=sp	none	sN|address64|sp	none	none	sp	translation-selected-normal-or-device:write:non-temporal-hint	write0=4@effective_address;write1=4@effective_address+4	required=1;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+signed_scaled_offset	none	formula:memory_tagchecked_if_rn_not_sp	none	two-element-accesses:not-one-range-atomic	none	relaxed	immediate	fallthrough	preserved:delta=0	Armv8-A	FEAT_FP	EL0..EL3	any	formula:simd_streaming_gate	none	none	fp_simd_access_enabled	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked|architectural_fault:fp_simd_access_trap	none	removed_if_authority_deprecates
a64:semantic:instruction_form:stp-64-ldstpair-off:ab0d9c9f204e4af6	a64:instruction_form:stp-64-ldstpair-off:ab0d9c9f204e4af6	a64:encoding:stp-64-ldstpair-off:ab0d9c9f204e4af6	rt:xN|rt2:xN|rn:address|offset:signed_scaled7	rt|rt2|rn	none	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rt=xt_or_xzr;rt31=constant_zero_from_xzr;rt2=xt_or_xzr;rt2_31=constant_zero_from_xzr	none	xN|xzr|address64|sp	none	none	sp|xzr	translation-selected-normal-or-device:write	write0=8@effective_address;write1=8@effective_address+8	required=1;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+signed_scaled_offset	none	formula:memory_tagchecked_if_rn_not_sp	none	two-element-accesses:not-one-range-atomic	none	relaxed	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:stp-64-ldstpair-post:066bc162f55b3a85	a64:instruction_form:stp-64-ldstpair-post:066bc162f55b3a85	a64:encoding:stp-64-ldstpair-post:066bc162f55b3a85	rt:xN|rt2:xN|rn:address|offset:signed_scaled7	rt|rt2|rn	rn	translation_regime|memory_attributes	none	rn=read_write	rn	none	rn=xn_or_sp;rn31=sp;rt=xt_or_xzr;rt31=constant_zero_from_xzr;rt2=xt_or_xzr;rt2_31=constant_zero_from_xzr	reject_if:rn==rt&&rn!=31;reject_if:rn==rt2&&rn!=31	xN|xzr|address64|sp	none	none	sp|xzr	translation-selected-normal-or-device:write	write0=8@effective_address;write1=8@effective_address+8	required=1;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+signed_postindex	after_access	formula:memory_tagchecked_if_writeback_or_rn_not_sp	none	two-element-accesses:not-one-range-atomic	none	relaxed	immediate	fallthrough	formula:writeback_stack_delta_if_rn_is_sp	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:stp-64-ldstpair-pre:67a4ff4321e073ed	a64:instruction_form:stp-64-ldstpair-pre:67a4ff4321e073ed	a64:encoding:stp-64-ldstpair-pre:67a4ff4321e073ed	rt:xN|rt2:xN|rn:address|offset:signed_scaled7	rt|rt2|rn	rn	translation_regime|memory_attributes	none	rn=read_write	rn	none	rn=xn_or_sp;rn31=sp;rt=xt_or_xzr;rt31=constant_zero_from_xzr;rt2=xt_or_xzr;rt2_31=constant_zero_from_xzr	reject_if:rn==rt&&rn!=31;reject_if:rn==rt2&&rn!=31	xN|xzr|address64|sp	none	none	sp|xzr	translation-selected-normal-or-device:write	write0=8@effective_address;write1=8@effective_address+8	required=1;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+signed_preindex	before_access	formula:memory_tagchecked_if_writeback_or_rn_not_sp	none	two-element-accesses:not-one-range-atomic	none	relaxed	immediate	fallthrough	formula:writeback_stack_delta_if_rn_is_sp	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:str-32-ldst-immpost:36d8074fbbff7072	a64:instruction_form:str-32-ldst-immpost:36d8074fbbff7072	a64:encoding:str-32-ldst-immpost:36d8074fbbff7072	rt:wN|rn:address|offset:signed9	rt|rn	rn	translation_regime|memory_attributes	none	rn=read_write	rn	none	rn=xn_or_sp;rn31=sp;rt=wt_or_wzr;rt31=constant_zero_from_wzr	reject_if:rn==rt&&rn!=31	wN|wzr|address64|sp	none	none	sp|wzr	translation-selected-normal-or-device:write	write=4	required=1;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+signed_postindex	after_access	formula:memory_tagchecked_if_writeback_or_rn_not_sp	none	single-copy-atomic-if-naturally-aligned:4-byte-element	none	relaxed	immediate	fallthrough	formula:writeback_stack_delta_if_rn_is_sp	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:str-32-ldst-immpre:38d72359bc2c5286	a64:instruction_form:str-32-ldst-immpre:38d72359bc2c5286	a64:encoding:str-32-ldst-immpre:38d72359bc2c5286	rt:wN|rn:address|offset:signed9	rt|rn	rn	translation_regime|memory_attributes	none	rn=read_write	rn	none	rn=xn_or_sp;rn31=sp;rt=wt_or_wzr;rt31=constant_zero_from_wzr	reject_if:rn==rt&&rn!=31	wN|wzr|address64|sp	none	none	sp|wzr	translation-selected-normal-or-device:write	write=4	required=1;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+signed_preindex	before_access	formula:memory_tagchecked_if_writeback_or_rn_not_sp	none	single-copy-atomic-if-naturally-aligned:4-byte-element	none	relaxed	immediate	fallthrough	formula:writeback_stack_delta_if_rn_is_sp	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:str-32-ldst-pos:e8bc864f95b974fd	a64:instruction_form:str-32-ldst-pos:e8bc864f95b974fd	a64:encoding:str-32-ldst-pos:e8bc864f95b974fd	rt:wN|rn:address|offset:scaled_unsigned12	rt|rn	none	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rt=wt_or_wzr;rt31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	translation-selected-normal-or-device:write	write=4	required=1;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+scaled_unsigned_offset	none	formula:memory_tagchecked_if_rn_not_sp	none	single-copy-atomic-if-naturally-aligned:4-byte-element	none	relaxed	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:str-64-ldst-immpost:73555383024abb1e	a64:instruction_form:str-64-ldst-immpost:73555383024abb1e	a64:encoding:str-64-ldst-immpost:73555383024abb1e	rt:xN|rn:address|offset:signed9	rt|rn	rn	translation_regime|memory_attributes	none	rn=read_write	rn	none	rn=xn_or_sp;rn31=sp;rt=xt_or_xzr;rt31=constant_zero_from_xzr	reject_if:rn==rt&&rn!=31	xN|xzr|address64|sp	none	none	sp|xzr	translation-selected-normal-or-device:write	write=8	required=1;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+signed_postindex	after_access	formula:memory_tagchecked_if_writeback_or_rn_not_sp	none	single-copy-atomic-if-naturally-aligned:8-byte-element	none	relaxed	immediate	fallthrough	formula:writeback_stack_delta_if_rn_is_sp	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:str-64-ldst-immpre:3d6336d15c6c7224	a64:instruction_form:str-64-ldst-immpre:3d6336d15c6c7224	a64:encoding:str-64-ldst-immpre:3d6336d15c6c7224	rt:xN|rn:address|offset:signed9	rt|rn	rn	translation_regime|memory_attributes	none	rn=read_write	rn	none	rn=xn_or_sp;rn31=sp;rt=xt_or_xzr;rt31=constant_zero_from_xzr	reject_if:rn==rt&&rn!=31	xN|xzr|address64|sp	none	none	sp|xzr	translation-selected-normal-or-device:write	write=8	required=1;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+signed_preindex	before_access	formula:memory_tagchecked_if_writeback_or_rn_not_sp	none	single-copy-atomic-if-naturally-aligned:8-byte-element	none	relaxed	immediate	fallthrough	formula:writeback_stack_delta_if_rn_is_sp	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:str-64-ldst-pos:53445743f9dbc4ca	a64:instruction_form:str-64-ldst-pos:53445743f9dbc4ca	a64:encoding:str-64-ldst-pos:53445743f9dbc4ca	rt:xN|rn:address|offset:scaled_unsigned12	rt|rn	none	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rt=xt_or_xzr;rt31=constant_zero_from_xzr	none	xN|xzr|address64|sp	none	none	sp|xzr	translation-selected-normal-or-device:write	write=8	required=1;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+scaled_unsigned_offset	none	formula:memory_tagchecked_if_rn_not_sp	none	single-copy-atomic-if-naturally-aligned:8-byte-element	none	relaxed	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:str-d-ldst-pos:a53902004b5007ed	a64:instruction_form:str-d-ldst-pos:a53902004b5007ed	a64:encoding:str-d-ldst-pos:a53902004b5007ed	rt:dN|rn:address|offset:scaled_unsigned12	rt|rn	none	translation_regime|memory_attributes|fp_access_control|streaming_state	none	none	none	none	rn=xn_or_sp;rn31=sp	none	dN|address64|sp	none	none	sp	translation-selected-normal-or-device:write	write=8	required=1;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+scaled_unsigned_offset	none	formula:memory_tagchecked_if_rn_not_sp	none	single-copy-atomic-if-naturally-aligned:8-byte-element	none	relaxed	immediate	fallthrough	preserved:delta=0	Armv8-A	FEAT_FP	EL0..EL3	any	formula:simd_streaming_gate	none	none	fp_simd_access_enabled	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked|architectural_fault:fp_simd_access_trap	none	removed_if_authority_deprecates
a64:semantic:instruction_form:str-q-ldst-pos:346f113bc1b84de9	a64:instruction_form:str-q-ldst-pos:346f113bc1b84de9	a64:encoding:str-q-ldst-pos:346f113bc1b84de9	rt:qN|rn:address|offset:scaled_unsigned12	rt|rn	none	translation_regime|memory_attributes|fp_access_control|streaming_state	none	none	none	none	rn=xn_or_sp;rn31=sp	none	qN|address64|sp	none	none	sp	translation-selected-normal-or-device:write	write=16	required=1;natural=16;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+scaled_unsigned_offset	none	formula:memory_tagchecked_if_rn_not_sp	none	not-guaranteed-single-copy-atomic	none	relaxed	immediate	fallthrough	preserved:delta=0	Armv8-A	FEAT_FP	EL0..EL3	any	formula:simd_streaming_gate	none	none	fp_simd_access_enabled	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked|architectural_fault:fp_simd_access_trap	none	removed_if_authority_deprecates
a64:semantic:instruction_form:str-s-ldst-pos:dea69dee0298d5d5	a64:instruction_form:str-s-ldst-pos:dea69dee0298d5d5	a64:encoding:str-s-ldst-pos:dea69dee0298d5d5	rt:sN|rn:address|offset:scaled_unsigned12	rt|rn	none	translation_regime|memory_attributes|fp_access_control|streaming_state	none	none	none	none	rn=xn_or_sp;rn31=sp	none	sN|address64|sp	none	none	sp	translation-selected-normal-or-device:write	write=4	required=1;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+scaled_unsigned_offset	none	formula:memory_tagchecked_if_rn_not_sp	none	single-copy-atomic-if-naturally-aligned:4-byte-element	none	relaxed	immediate	fallthrough	preserved:delta=0	Armv8-A	FEAT_FP	EL0..EL3	any	formula:simd_streaming_gate	none	none	fp_simd_access_enabled	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked|architectural_fault:fp_simd_access_trap	none	removed_if_authority_deprecates
a64:semantic:instruction_form:strb-32-ldst-pos:f7d854c157b50361	a64:instruction_form:strb-32-ldst-pos:f7d854c157b50361	a64:encoding:strb-32-ldst-pos:f7d854c157b50361	rt:wN|rn:address|offset:scaled_unsigned12	rt|rn	none	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rt=wt_or_wzr;rt31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	translation-selected-normal-or-device:write	write=1	required=1;natural=1;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+scaled_unsigned_offset	none	formula:memory_tagchecked_if_rn_not_sp	none	single-copy-atomic-if-naturally-aligned:1-byte-element	none	relaxed	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:strh-32-ldst-pos:5e3274814a2e0644	a64:instruction_form:strh-32-ldst-pos:5e3274814a2e0644	a64:encoding:strh-32-ldst-pos:5e3274814a2e0644	rt:wN|rn:address|offset:scaled_unsigned12	rt|rn	none	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rt=wt_or_wzr;rt31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	translation-selected-normal-or-device:write	write=2	required=1;natural=2;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+scaled_unsigned_offset	none	formula:memory_tagchecked_if_rn_not_sp	none	single-copy-atomic-if-naturally-aligned:2-byte-element	none	relaxed	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:stur-32-ldst-unscaled:5e4d9bffd3d9a1ba	a64:instruction_form:stur-32-ldst-unscaled:5e4d9bffd3d9a1ba	a64:encoding:stur-32-ldst-unscaled:5e4d9bffd3d9a1ba	rt:wN|rn:address|offset:signed9	rt|rn	none	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rt=wt_or_wzr;rt31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	translation-selected-normal-or-device:write	write=4	required=1;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+signed_unscaled_offset	none	formula:memory_tagchecked_if_rn_not_sp	none	single-copy-atomic-if-naturally-aligned:4-byte-element	none	relaxed	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:stur-64-ldst-unscaled:459d1e33594b135a	a64:instruction_form:stur-64-ldst-unscaled:459d1e33594b135a	a64:encoding:stur-64-ldst-unscaled:459d1e33594b135a	rt:xN|rn:address|offset:signed9	rt|rn	none	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rt=xt_or_xzr;rt31=constant_zero_from_xzr	none	xN|xzr|address64|sp	none	none	sp|xzr	translation-selected-normal-or-device:write	write=8	required=1;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+signed_unscaled_offset	none	formula:memory_tagchecked_if_rn_not_sp	none	single-copy-atomic-if-naturally-aligned:8-byte-element	none	relaxed	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:sturb-32-ldst-unscaled:d16203ffcae43daa	a64:instruction_form:sturb-32-ldst-unscaled:d16203ffcae43daa	a64:encoding:sturb-32-ldst-unscaled:d16203ffcae43daa	rt:wN|rn:address|offset:signed9	rt|rn	none	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rt=wt_or_wzr;rt31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	translation-selected-normal-or-device:write	write=1	required=1;natural=1;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+signed_unscaled_offset	none	formula:memory_tagchecked_if_rn_not_sp	none	single-copy-atomic-if-naturally-aligned:1-byte-element	none	relaxed	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
